,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-0.15,-0.05,-0.10,-0.18,-0.15
1,,,,6,9,9,8,8
2,-,-,-,-0.17,-0.17,-0.14,-0.23,-0.19
3,-0.11,-0.12,-0.12,0,-0.03,-0.06,-0.24,-0.22
4,21%,25%,-20%,100%,73%,50%,-100%,-
