,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,0.12,-,-,-0.06,-,-
1,,,6,,,3,,
2,-,0.07,0.11,-0.08,-0.02,-0.04,0.05,-0.08
3,-0.14,0.04,-0.09,-0.29,-0.22,-0.24,-0.13,-0.21
4,-172%,-57%,-380%,-159%,-57%,-700%,-39%,28%
