,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-,-,-,-,-,-
3,0.10,0.05,-0.25,0.16,0.07,0.22,0.62,0.60
4,-,-,-,-,-30%,340%,348%,275%
