,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.36,-,0.51,1.28,-,0.23,0.52,1.23
1,3,,6,3,,4,3,4
2,0.33,0.17,0.50,1.26,0.14,0.19,0.45,1.20
3,0.36,0.18,0.55,1.40,0.15,0.32,0.55,1.37
4,100%,38%,49%,9%,-58%,78%,0%,-2%
