,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,0.70,-,0.89,-,-
1,,,,3,,4,,
2,-,-,-,0.68,0.91,0.80,1.01,0.38
3,0.75,0.78,0.67,0.82,1.13,1.10,1.02,0.50
4,457%,24%,294%,28%,51%,41%,52%,-39%
