,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.03,0.04,0.03,0.06,0.15,0.04,0.01,-0.11
1,9,8,9,10,12,9,6,9
2,0.02,0.03,0,0.04,0.13,0.02,0.01,-0.07
3,0.04,0.04,0.02,0.09,0.04,-0.04,-0.14,-0.13
4,124%,131%,300%,350%,0%,-200%,-800%,-244%
