,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.07,-0.40,-0.10,0.15,0.05,-0.19,0.11,-0.11
1,19,19,15,15,12,14,11,13
2,-0.05,-0.40,-0.01,0.11,0.02,-0.22,0.09,-0.15
3,-0.12,-0.38,0.16,0.09,0,-0.13,0,-0.16
4,-340%,-31%,129%,200%,100%,66%,-100%,-278%
