,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.60,0.60,0.45,0.25,0.69,0.51,0.58,0.56
1,14,9,9,6,5,4,5,4
2,0.56,0.55,0.34,0.14,0.48,0.48,0.48,0.48
3,0.74,0.95,0.65,0.52,0.75,0.73,0.65,0.80
4,-1%,79%,25%,-13%,1%,-23%,0%,54%
