,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.18,-0.24,0.27,0.49,0.35,0.52,0.54,0.34
1,9,7,8,5,3,4,4,4
2,0.15,-0.20,0.24,0.46,0.27,0.46,0.44,0.31
3,0.25,0.16,0.35,0.66,0.35,0.54,0.43,0.22
4,108%,-73%,-24%,14%,40%,238%,23%,-67%
