,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,1.73,1.42,1.18,2.19,2.83,2.66,2.62,3.42
1,31,19,25,13,16,21,18,18
2,1.67,1.33,1.13,2.12,2.68,2.43,2.45,3.25
3,1.86,1.57,1.50,2.43,3.08,2.74,2.83,3.42
4,0%,29%,10%,60%,66%,75%,89%,41%
