,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-,-,-0.23,-,0.07,-0.09,-0.19,-0.24
1,,,6,,4,7,3,3
2,-,-,-0.26,-0.08,0.11,-0.11,-0.21,-0.25
3,0.21,-0.05,-0.28,-0.20,0.30,-0.18,-0.28,-0.10
4,-42%,-183%,-67%,-762%,43%,-267%,0%,48%
