,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.37,0.19,0.09,0.24,0.37,-,-,-
1,5,5,4,3,4,,,
2,0.38,0.18,0.07,0.24,0.34,0.37,0.38,0.37
3,0.37,0.19,0.16,0.34,0.43,0.46,0.52,0.46
4,-10%,-51%,-60%,6%,16%,142%,225%,35%
