,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.08,-0.05,-0.04,-,0.22,-,0.19,-
1,7,6,4,,8,,4,
2,0.09,-0.06,-0.04,0.09,0.25,0.10,0.17,0.14
3,0.10,-0.08,0.03,0.15,0.29,0.10,0.23,0.15
4,600%,71%,113%,-,190%,225%,667%,0%
