,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.57,1.28,0.50,0.81,1.18,1.28,1.43,1.44
1,12,7,6,8,8,5,5,3
2,1.57,1.26,0.47,0.79,1.10,1.30,1.39,1.36
3,1.58,1.15,0.64,1.05,1.00,1.66,1.83,1.89
4,0%,-21%,-59%,-25%,-37%,44%,186%,80%
