,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.09,1.21,1.28,1.12,1.00,0.66,0.45,0.88
1,6,5,4,5,5,6,4,5
2,1.03,1.15,1.16,1.03,0.97,0.59,0.50,0.76
3,1.37,1.67,1.01,0.99,0.77,0.43,0.98,0.85
4,38%,72%,-7%,-61%,-44%,-74%,-3%,-14%
