,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,0.74,0.98
1,,,,,,,3,6
2,-,-,-,-,-,-,0.73,0.92
3,0.51,0.47,0.48,0.57,0.55,0.70,0.90,1.16
4,-14%,27%,50%,42%,8%,49%,88%,104%
