,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.91,0.58,0.04,0.39,0.40,0.18,0.35,0.45
1,21,18,16,16,11,6,6,8
2,0.91,0.55,0.08,0.37,0.38,0.13,0.32,0.41
3,0.91,0.32,0.32,0.37,0.25,0.24,0.41,0.46
4,-1%,-51%,-64%,-59%,-73%,-25%,28%,24%
