,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.58,-2.17,-1.10,0.35,0.02,0.22,0.64,4.81
1,10,11,5,6,3,5,7,6
2,1.57,-2.26,-1.14,0.35,-0.23,0.12,0.47,4.69
3,1.85,-1.96,-1.48,1.44,1.01,3.25,1.71,5.43
4,68%,-644%,-879%,-52%,-45%,266%,216%,277%
