,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-4.72,-4.02,-,-,-,-
1,,,3,4,,,,
2,-,-4.85,-4.78,-4.12,-4.23,-1.90,-3.74,-4.70
3,-6.39,-4.70,-4.31,-4.81,-5.20,0.69,-5.23,-4.46
4,-41%,-67%,-201%,5%,19%,115%,-21%,7%
