,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.72,1.53,1.19,1.57,-,2.09,2.23,-
1,4,3,3,4,,4,4,
2,1.68,1.50,1.13,1.53,2.09,2.02,2.05,2.04
3,1.73,1.66,1.27,1.91,2.27,2.40,2.25,2.14
4,14%,12%,-26%,15%,31%,45%,77%,12%
