,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.61,0.66,0.67,0.77,0.65,0.76,0.60
1,,16,17,10,6,3,8,9
2,-,0.54,0.65,0.62,0.74,0.60,0.72,0.58
3,0.72,0.58,0.80,0.70,0.80,0.72,0.78,0.65
4,-14%,-12%,3%,1%,11%,24%,-3%,-7%
