,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,4.36,6.68,2.12,8.32,9.43,11.61,14.79,10.73
1,320,385,376,273,302,234,205,198
2,3.98,6.23,1.48,7.41,7.20,9.54,12.28,8.90
3,6.47,5.01,10.30,12.37,14.09,15.79,15.12,6.12
4,7%,-29%,97%,192%,118%,215%,47%,-51%
