,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.01,-0.05,-0.20,-0.16,-0.11,-0.08,-,-
1,8,7,7,5,4,3,,
2,-0.01,-0.05,-0.20,-0.17,-0.12,-0.05,-0.07,-0.09
3,0,-0.12,-0.20,-0.30,-0.20,-0.02,-0.07,-0.04
4,-100%,-400%,-498%,-1414%,-,86%,65%,85%
