,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.80,0.85,0.54,1.44,1.19,1.59,2.31,2.14
1,30,17,21,19,15,13,11,12
2,0.76,0.85,0.45,1.48,1.02,1.47,2.22,1.96
3,0.82,0.96,0.99,1.80,1.32,2.24,2.52,2.07
4,-16%,-3%,-32%,64%,61%,133%,155%,15%
