,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.41,0.04,0.02,0.24,0.38,0.26,0.29,0.41
1,7,7,5,4,4,7,3,4
2,0.40,0.02,0,0.24,0.37,0.25,0.26,0.40
3,0.35,0.03,-0.01,0.24,0.41,0.29,0.31,0.45
4,-5%,-77%,-105%,-37%,17%,867%,3200%,88%
