,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.22,0.07,-,0.03,0.18,0.21,0.33,0.30
1,5,5,,3,5,6,6,5
2,0.20,0.06,-0.11,0.02,0.15,0.15,0.28,0.23
3,0.20,-0.06,-0.07,0.11,0.30,0.32,0.42,0.36
4,-5%,-133%,-123%,-31%,50%,633%,700%,227%
