,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.05,0.99,0.79,0.92,-,0.89,0.99,1.14
1,9,7,6,4,,3,3,4
2,1.03,0.97,0.75,0.90,1.03,0.86,0.96,1.12
3,1.04,0.97,0.87,0.95,0.98,0.89,1.06,1.14
4,7%,-8%,-18%,-8%,-6%,-8%,22%,20%
