,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.68,0.69,-0.09,-0.13,0,0.12,0.08,0.12
1,7,9,6,5,6,7,5,5
2,0.66,0.64,-0.22,-0.17,-0.06,0.08,0.05,0.09
3,0.69,0.69,-0.19,-0.08,0.09,0.10,0.09,0.10
4,64%,-40%,-141%,-113%,-87%,-86%,147%,225%
