,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.48,0.22,0.45,0.93,0.95,0.75,0.68
1,,7,5,4,3,5,4,6
2,-,0.46,0.24,0.42,0.91,0.99,0.67,0.60
3,0.60,0.43,0.58,0.79,0.79,1.32,0.92,1.16
4,11%,-9%,23%,114%,32%,207%,59%,47%
