,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.67,-0.85,-1.43,-1.06,-0.89,-0.13,0.63,0.23
1,18,24,12,15,8,11,10,10
2,0.69,-0.94,-1.40,-1.11,-1.25,-0.16,0.58,0.13
3,0.80,-1.37,-1.24,-1.01,-1.19,0.40,1.07,0.21
4,7%,-221%,-238%,-1110%,-249%,129%,186%,121%
