,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.01,0.52,0.47,0.27,-,0.53,-,-
1,4,4,6,4,,6,,
2,1.10,0.70,0.45,0.20,1.84,0.47,0.42,0.34
3,-0.32,0.95,0.57,0.19,1.68,0.59,0.61,0.53
4,-119%,286%,12%,159%,625%,-38%,7%,179%
