,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.33,0.28,0.24,-,0.46,-,1.02,0.83
1,5,4,3,,10,,4,4
2,0.34,0.30,0.26,0.33,0.42,0.56,0.97,0.80
3,0.27,0.24,0.39,0.44,0.75,0.94,0.94,1.01
4,-21%,-25%,8%,238%,178%,292%,141%,130%
