,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.97,0.52,0.06,0.52,0.75,1.61,3.60,4.07
1,5,5,5,5,4,4,4,5
2,0.98,0.57,0,0.47,0.74,1.54,3.52,3.96
3,0.37,0.65,0.11,0.45,0.87,1.87,4.04,4.69
4,-64%,-8%,-88%,-64%,135%,188%,3573%,942%
