,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-,0.24,-,-,-,0.36,-,0.44
1,,3,,,,3,,3
2,-,0.22,-0.25,0.14,0.26,0.28,0.55,0.41
3,0.58,0.58,-0.86,0.25,0.35,0.19,0.56,0.43
4,26%,66%,-223%,-50%,-40%,-67%,165%,72%
