,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.03,-0.08,-0.01,0.01,-0.01,0.01,-0.01,-0.08
1,77,63,86,81,50,52,48,39
2,0.01,-0.11,-0.09,-0.04,-0.08,-0.10,-0.13,-0.14
3,0.04,0.06,0.09,0.04,0.04,0.05,-0.11,0.01
4,0%,20%,200%,33%,0%,-17%,-222%,-75%
