,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.73,1.67,1.30,1.40,-,-,-,-
1,4,5,5,4,,,,
2,1.63,1.63,1.24,1.31,1.51,1.50,1.64,1.80
3,1.94,1.81,1.65,1.90,1.77,1.62,1.88,2.07
4,-6%,-30%,-17%,15%,-9%,-10%,14%,9%
