,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.10,0.62,0.11,0.26,0.31,0.83,1.21,0.83
1,37,39,27,23,19,11,13,14
2,0.05,0.58,0.11,0.28,0.21,0.90,1.21,0.77
3,0.20,0.51,-0.35,1.05,-0.44,1.68,1.41,1.18
4,18%,-48%,-124%,50%,-320%,229%,503%,12%
