,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-0.60,-,-,-1.22
1,,,,,3,,,5
2,-,-,-,-,-0.62,-1.02,-1.12,-1.29
3,-0.46,-0.45,-0.75,-0.72,-0.89,-0.74,-1.05,-1.63
4,10%,17%,-56%,-118%,-93%,-64%,-40%,-126%
