,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.65,-,-,-,-,-,-,0.51
1,4,,,,,,,5
2,0.65,0.18,0.14,-0.23,-0.18,0.15,0.19,0.45
3,0.12,0.31,0.12,0.16,0.19,0.02,0.40,0.36
4,-80%,-23%,-84%,-77%,58%,-94%,233%,125%
