,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,-,-,-,-0.34,-0.24,-0.20,-0.24,-0.25
1,,,,8,9,9,13,16
2,-,-,-,-0.37,-0.26,-0.27,-0.26,-0.27
3,-0.18,-0.24,-0.34,-0.34,-0.22,-0.21,-0.23,-0.23
4,-100%,-140%,-209%,23%,-22%,13%,32%,32%
