,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.64,0.38,-0.08,0.10,1.42,0.95,0.89,1.36
1,4,5,5,5,4,5,5,7
2,0.25,0.34,-0.16,0.03,1.34,0.88,0.83,1.28
3,0.38,0.27,-0.11,0.54,1.99,1.02,1.19,1.77
4,-51%,0%,-120%,-29%,424%,278%,1182%,228%
