,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.50,3.66,1.99,-,2.52,4.08,1.97,1.85
1,8,6,4,,5,4,4,4
2,2.49,3.66,1.93,1.49,2.46,4.05,1.86,1.70
3,2.53,3.68,1.96,1.53,2.62,4.28,2.29,1.74
4,17%,11%,5%,6%,4%,16%,17%,14%
