,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,2.93,0.68,0.71
1,,,,,,5,3,9
2,-,-,-,-,1.81,2.98,0.43,0.45
3,0.88,-1.94,1.90,0.67,1.81,3.23,1.36,1.03
4,49%,-369%,6233%,844%,106%,266%,-28%,54%
