,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.05,-,-0.07,-,0.24,-0.11,-,0.03
1,4,,3,,4,4,,3
2,0.06,-0.07,-0.05,-0.03,0.23,-0.07,-0.05,-0.04
3,-0.02,-0.18,-0.46,0.01,-1.18,-0.09,0.04,-0.03
4,83%,-1900%,-287%,120%,-5787%,48%,108%,-332%
