,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-,1.01,-,-,-,1.43,-,-
1,,4,,,,3,,
2,0.91,1.01,1.52,1.18,1.15,1.39,1.44,0.91
3,1.52,1.17,0.89,1.11,1.72,1.27,1.07,1.66
4,55%,30%,-9%,0%,13%,9%,20%,50%
