,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.58,0.65,0.64,0.59,-,-,0.63,0.60
1,7,8,3,5,,,3,3
2,0.58,0.66,0.65,0.58,0.62,0.59,0.61,0.58
3,0.56,0.58,0.67,0.59,0.61,0.61,0.57,0.54
4,75%,71%,91%,7%,9%,5%,-15%,-8%
