,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,-,-,0.44,-,-,1.20,-,1.19
1,,,3,,,4,,3
2,-,1.32,0.35,0.63,0.88,1.09,1.19,1.20
3,1.44,1.48,-0.44,-2.40,1.17,1.51,1.12,1.07
4,15%,23%,-133%,-283%,-19%,2%,355%,145%
