,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.31,0.24,-0.10,0.10,0.16,0.20,0.24,0.31
1,54,40,42,30,29,18,19,27
2,0.29,0.25,-0.11,0.08,0.15,0.17,0.22,0.28
3,0.32,0.31,0.05,0.11,0.18,0.19,0.26,0.28
4,-22%,35%,-86%,-68%,-44%,-39%,420%,155%
