,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-0.01,-0.11,-0.17,-0.20
1,,,,,4,5,3,4
2,-,-,-,-,-0.11,-0.14,-0.15,-0.26
3,-1.03,-0.20,-0.21,-0.06,-0.06,-0.29,-0.02,-0.51
4,0%,46%,66%,93%,94%,-45%,91%,-750%
