,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,0.73,0.70,0.63,0.65,0.66
1,,,,4,3,5,5,4
2,-,-,0.15,0.67,0.65,0.59,0.59,0.61
3,0.37,0.23,0.18,0.78,0.67,0.67,0.69,0.60
4,164%,64%,80%,111%,81%,191%,283%,-23%
