,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.55,-0.23,0.32,1.09,0.49,0.20,0.46,0.80
1,48,23,29,26,25,22,15,6
2,0.42,-0.42,0.29,1.00,0.31,0.08,0.32,0.73
3,0.69,-0.32,1.06,2.58,0.84,0.41,0.27,1.67
4,-18%,-133%,121%,108%,22%,228%,-75%,-35%
