,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.30,0.21,0.30,-,-,0.31,0.35
1,,4,3,4,,,3,4
2,-,0.34,0.19,0.28,0.30,0.28,0.29,0.34
3,0.28,0.25,0.28,0.31,0.27,0.32,0.32,0.43
4,-35%,-11%,-30%,-6%,-4%,28%,14%,39%
