,FQ3 '19,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21
0,-,0.36,0.60,0.97,2.59,0.80,1.23,1.66
1,,13,4,7,8,8,6,8
2,-,0.33,0.60,1.28,0.87,0.35,1.11,1.54
3,1.70,0.09,1.81,3.53,2.63,0.79,1.56,1.51
4,-45%,-85%,62%,152%,55%,781%,-14%,-57%
