,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.87,0.88,0.42,0.76,0.88,0.87,1.04,1.11
1,6,4,4,4,5,3,4,5
2,0.87,0.84,0.33,0.74,0.85,0.82,0.98,1.06
3,0.85,0.87,0.31,0.78,0.93,1.05,1.17,1.03
4,6%,-16%,-71%,-16%,9%,21%,277%,32%
