,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.24,0.28,0.19,0.30,-,0.63,0.81,0.28
1,5,5,4,5,,3,3,3
2,0.23,0.37,0.13,0.48,0.15,0.65,0.76,0.14
3,0.24,0.12,0.03,0.84,0.29,1.13,1.08,0.52
4,60%,-74%,-94%,115%,21%,842%,3500%,-38%
