,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.41,0.21,0.39,0.31,-,0.27,0.62,0.34
1,4,4,4,3,,6,3,3
2,0.41,0.20,0.37,0.29,0.56,0.24,0.61,0.32
3,0.44,0.21,0.54,0.44,0.49,0.25,0.55,0.44
4,38%,24%,10%,91%,11%,19%,2%,0%
