,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.33,-0.01,-0.08,0.25,0.57,0.41,0.35,0.36
1,17,10,5,7,9,8,4,6
2,0.49,0.04,-0.12,0.22,0.50,0.27,0.26,0.30
3,0.56,0.44,0.10,0.67,1.06,0.34,0.41,0.29
4,229%,359%,43%,738%,89%,-23%,310%,-57%
