,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.11,-0.09,0.03,0.01,0.18,0.05,0.17,0.13
1,13,12,15,12,9,10,10,10
2,-0.14,-0.11,0,-0.02,0.04,0.01,0.08,0.08
3,-0.02,0.04,0.13,0.24,0.13,0.30,0.32,0.25
4,50%,133%,425%,500%,750%,650%,146%,4%
