,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,0.02,0.04,0.09,0.12,0.13,0.10,0.11,0.13
1,8,7,3,8,5,4,6,6
2,0.01,0.03,0.07,0.08,0.10,0.08,0.09,0.09
3,0.04,0.11,0.13,0.13,0.12,0.11,0.13,0.13
4,233%,375%,425%,1200%,200%,0%,0%,0%
