,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.09,-,0.14,-,-,-,0.16
1,,4,,3,,,,3
2,-,0.09,0.14,0.15,0.17,0.12,0.18,0.15
3,0.13,0.07,0.18,0.14,0.22,0.15,0.17,0.16
4,-13%,-36%,38%,0%,69%,114%,-6%,14%
