,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.49,2.26,1.58,1.54,1.61,2.72,1.63,1.76
1,5,8,6,4,4,5,5,6
2,1.52,2.26,1.57,1.52,1.58,2.61,1.59,1.70
3,1.55,3.08,1.65,1.31,1.90,2.95,1.63,1.70
4,0%,60%,50%,-13%,23%,-4%,-1%,30%
