,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,1.82,1.58,1.53,2.47,2.78,2.94,-,3.40
1,8,6,5,9,4,9,,7
2,1.77,1.20,1.45,2.35,2.44,2.80,3.49,3.20
3,1.83,1.35,2.83,3.05,2.85,6.19,3.57,3.33
4,18%,-33%,28%,52%,56%,359%,26%,9%
