,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.70,0.66,-,-,-,-,-,-
1,3,3,,,,,,
2,0.69,0.63,0.32,0.12,0.78,0.84,0.27,0.06
3,0.76,0.72,0.26,0.07,0.85,0.98,0.20,0.20
4,9%,-59%,-32%,-12%,12%,36%,-23%,186%
