,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-1.60,-,-,-,0.56,-,-,2.69
1,3,,,,3,,,5
2,-1.87,-1.80,-1.24,0.85,0.67,0.47,1.87,2.33
3,1.44,-1.95,-2.04,0.06,-1.69,-0.54,2.21,3.67
4,180%,-926%,-278%,-98%,-217%,72%,208%,6017%
